ID;UPCEAN;Name;CategoryID;BrandID
1122326;057513059018;Sandoz dimenhydrinate 50mg/ml im in 10x 1ml;210391;2952709
1122327;057513058417;Sandoz dimenhydrinate 50mg/ml im in 10x 5ml;210391;2952709
1122328;057513058424;Sandoz dimenhydrinate 50mg/ml im in 3x 5ml;210391;2952709
1122329;057513021404;Sandoz dimethyl sulfoxide irrgtn 500 1x 50ml;210391;2952709
1122330;057513131202;Sandoz diopred 1% susp oph 10ml;210391;2952709
1122331;057513131103;Sandoz diopred 1% susp oph 5ml;210391;2952709
1122332;057513024009;Sandoz diphenhydramine hcl 50mg/ml i 10x 1ml;210391;2952709
1122333;057513021800;Sandoz dobutamine 12.5mg/ml inj usp 20ml;210391;2952709
1122334;057513021503;Sandoz droperidol 2.5mg/ml inj 10x 2ml;210391;2952709
1122335;057513120985;Sandoz enalapril 10mg tabs 100's;210391;2952709
1122337;057513121302;Sandoz enalapril 10mg tabs 500's;210391;2952709
1122336;057513120701;Sandoz enalapril 10mg tabs blister 30's;210391;2952709
1122338;057513120909;Sandoz enalapril 2.5mg tabs 100's;210391;2952709
1122339;057513121104;Sandoz enalapril 2.5mg tabs 500's;210391;2952709
1122340;057513120503;Sandoz enalapril 2.5mg tabs blister 30's;210391;2952709
1122341;057513121005;Sandoz enalapril 20mg tabs 100's;210391;2952709
1122343;057513121401;Sandoz enalapril 20mg tabs 500's;210391;2952709
1122342;057513120800;Sandoz enalapril 20mg tabs blister 30's;210391;2952709
1122344;057513120954;Sandoz enalapril 5mg tabs 100's;210391;2952709
1122345;057513121203;Sandoz enalapril 5mg tabs 500's;210391;2952709
1122346;057513120602;Sandoz enalapril 5mg tabs blister 30's;210391;2952709
1122347;628037175302;Sandoz estradiol derm 100ug 8's;210391;2952709
1122348;628037175104;Sandoz estradiol derm 50ug 8's;210391;2952709
1122349;628037175203;Sandoz estradiol derm 75ug 8's;210391;2952709
987252;057513035203;Sandoz eyelube 0.5% ophth soln 15ml;210391;2952709
1122350;057513035302;Sandoz eyelube 1% ophth soln 15ml;210391;2952709
1122351;057513139604;Sandoz famciclovir 125mg tabs 10's;210391;2952709
1122352;057513140204;Sandoz famciclovir 250mg tabs 100's;210391;2952709
1122353;057513139703;Sandoz famciclovir 250mg tabs 30's;210391;2952709
1122354;057513140303;Sandoz famciclovir 500mg tabs 100's;210391;2952709
1122355;057513139802;Sandoz famciclovir 500mg tabs 21's;210391;2952709
1122356;057513125638;Sandoz felodipine 10mg tabs 100's;210391;2952709
1122357;057513125607;Sandoz felodipine 10mg tabs 30's;210391;2952709
1122358;057513125621;Sandoz felodipine 5mg tabs 100's;210391;2952709
1122359;057513125508;Sandoz felodipine 5mg tabs 30's;210391;2952709
1122361;057513142802;Sandoz fenofibrate s 100mg tabs 90's;210391;2952709
1122360;057513143007;Sandoz fenofibrate s 160mg tabs 90's;210391;2952709
1122362;057513024900;Sandoz fluconazole 2mg/ml inj 100ml;210391;2952709
1122363;628037105118;Sandoz fluoxetine 10mg caps 100's;210391;2952709
1122364;628037105217;Sandoz fluoxetine 20mg caps 100's;210391;2952709
1122365;628037105255;Sandoz fluoxetine 20mg caps 500's;210391;2952709
1122366;628037165204;Sandoz fluvoxamine 100mg tabs 100's;210391;2952709
1122367;628037165105;Sandoz fluvoxamine 50mg tabs 100's;210391;2952709
1122368;057513024405;Sandoz furosemide 10mg/ml inj 10x 2ml;439842;2952709
1122369;057513024511;Sandoz furosemide 10mg/ml inj 10x 4ml;439842;2952709
1122370;057513024610;Sandoz furosemide 10mg/ml Special 10x 25ml;439842;2952709
1122371;057513140402;Sandoz gemcitabine inj 1g 50ml 1 via 1's;210391;2952709
1122372;057513140501;Sandoz gemcitabine inj 200mg 10ml 1 1's;210391;2952709
1122373;057513028007;Sandoz gentamicin 40mg/ml inj 10x 2ml;210391;2952709
1122374;057513028106;Sandoz gentamicin 40mg/ml inj 20ml;210391;2952709
1122375;057513027505;Sandoz gentamicin sulfate 0.3% ophth 3.5g;210391;2952709
1122376;057513027307;Sandoz gentamicin sulfate 0.3% ophth 5ml;210391;2952709
1122377;057513027406;Sandoz gentamicin sulfate 0.3% otic 7.5ml;210391;2952709
1122378;628037106153;Sandoz glimepiride 1mg tabs 30's;210391;2952709
1122379;628037106252;Sandoz glimepiride 2mg blister tabs 30's;210391;2952709
1122380;628037106450;Sandoz glimepiride 4mg blister tabs 30's;210391;2952709
1122381;628037180207;Sandoz glyburide 2.5mg tabs 500's;210391;2952709
1122382;628037180306;Sandoz glyburide 5mg tabs 100's;210391;2952709
1122383;628037180351;Sandoz glyburide 5mg tabs 500's;210391;2952709
1122384;057513028618;Sandoz glycopyrrolate 0.2mg/ml inj 10x 1ml;210391;2952709
1122385;057513028717;Sandoz glycopyrrolate 0.2mg/ml inj 10x 2ml;210391;2952709
1122386;057513028809;Sandoz glycopyrrolate 0.2mg/ml inj 20ml;210391;2952709
1122387;057513029004;Sandoz haloperidol 5mg/ml inj 10x 1ml;439945;2952709
1122388;057513029400;Sandoz haloperidol La 100mg/ml inj 5ml;439945;2952709
1122389;057513029103;Sandoz haloperidol La 50mg/ml in 5ml;439945;2952709
1122390;057513029707;Sandoz hemarexin + c 1000 each;210391;2952709
1122391;057513029509;Sandoz hemarexin amp 20x 10ml;210391;2952709
1122392;057513029516;Sandoz hemarexin amp 30x 10ml;210391;2952709
1122393;057513029608;Sandoz hemarexin Liquid 250ml;210391;2952709
1122394;057513029806;Sandoz hormodausse amps 18x 10ml;210391;2952709
1019537;057513040207;Sandoz hydromorphone 2mg/ml inj 10x 1ml;210391;2952709
1122395;5751304111125;Sandoz hydromorphonehp 10mg/ml inj 10x 1ml;210391;2952709
1122396;057513040610;Sandoz hydromorphonehp 10mg/ml inj 50ml;210391;2952709
1122397;057513041013;Sandoz hydromorphonehp 20mg/ml inj 50ml;210391;2952709
1122398;057513041419;Sandoz hydromorphonehp 50mg/ml 50ml;210391;2952709
1122399;057513041112;Sandoz hydromorphonehp 50mg/ml inj 10x 1ml;210391;2952709
1122400;057513030000;Sandoz hydroxyzine hcl 50mg/ml inj 10x 1ml;210391;2952709
1122401;057513032004;Sandoz hyoscine butylbromide 20mg/ml 10x 1ml;210391;2952709
1122402;057513031007;Sandoz idoxuridine 1x 10ml;210391;2952709
1122403;057513042607;Sandoz indomethacin 100mg supp 30's;210391;2952709
1122404;057513042508;Sandoz indomethacin 50mg supp 30's;210391;2952709
1122405;057513043413;Sandoz infufer 50mg/ml inj 10x 2ml;210391;2952709
1122406;057513043505;Sandoz infufer 50mg/ml inj 5x 5ml;210391;2952709
1122407;057513046117;Sandoz isoproterenol hcl 0.2mg/ml am 10x 5ml;210391;2952709
1122408;057513046001;Sandoz isoproterenol hcl 0.2mg/ml in 10x 1ml;210391;2952709
1122409;057513046421;Sandoz ketorolac 30mg 10x 10ml 30ml;210391;2952709
1122410;057513046407;Sandoz ketorolac tromethamine 30mg/m 10x 1ml;210391;2952709
1122411;057513125904;Sandoz leflunomide 10mg tabs 30's;210391;2952709
1122412;057513126000;Sandoz leflunomide 20mg tabs 30's;210391;2952709
1122413;057513048906;Sandoz levobunolol 0.25% ophth soln 10ml;210391;2952709
1122414;057513049002;Sandoz levobunolol 0.25% ophth soln 15ml;210391;2952709
1122415;057513048807;Sandoz levobunolol 0.25% ophth soln 5ml;210391;2952709
1122416;057513049309;Sandoz levobunolol 0.5% ophth soln 10ml;210391;2952709
1122417;057513049408;Sandoz levobunolol 0.5% ophth soln 15ml;210391;2952709
1122418;057513049200;Sandoz levobunolol 0.5% ophth soln 5ml;210391;2952709
1122419;057513048005;Sandoz lidomyxin ear drops 10ml;210391;2952709
1122420;057513138409;Sandoz lisinopril 10mg tabs 100's;210391;2952709
1122421;057513138508;Sandoz lisinopril 10mg tabs 500's;210391;2952709
1122422;057513138300;Sandoz lisinopril 10mg tabs blister 30's;210391;2952709
1122423;057513138706;Sandoz lisinopril 20mg tabs 100's;210391;2952709
1122424;057513138805;Sandoz lisinopril 20mg tabs 500's;210391;2952709
1122425;057513138607;Sandoz lisinopril 20mg tabs blister 30's;210391;2952709
1122426;057513138102;Sandoz lisinopril 5mg tabs 100's;210391;2952709
1122427;057513138201;Sandoz lisinopril 5mg tabs 500's;210391;2952709
1122428;057513138058;Sandoz lisinopril 5mg tabs blister 30's;210391;2952709
1122429;057513139000;Sandoz lisinopril hct 10/12.5mg tabs 100's;210391;2952709
1122430;057513139109;Sandoz lisinopril hct 10/12.5mg ud t 30's;210391;2952709
1122431;057513139208;Sandoz lisinopril hct 20/12.5mg tabs 100's;210391;2952709
1122432;057513139307;Sandoz lisinopril hct 20/12.5mg ud t 30's;210391;2952709
1122433;057513139406;Sandoz lisinopril hct 20/25mg tabs 100's;210391;2952709
1122434;057513139505;Sandoz lisinopril hct 20/25mg ud tab 30's;210391;2952709
1122435;628037355223;Sandoz loperamide 2mg caplets 100's;210391;2952709
1122436;628037355261;Sandoz loperamide 2mg caplets 500's;210391;2952709
1122437;628037160100;Sandoz lovastatin 20mg tabs 100's;210391;2952709
1122438;628037160209;Sandoz lovastatin 40mg tabs 100's;210391;2952709
1122439;057513050008;Sandoz loxapac 50mg/ml inj 10x 1ml;210391;2952709
1596572;4806510462880;Sandoz meloxicam tab 15mg;210391;2952709
1596573;4806510462873;Sandoz meloxicam tab 7.5mg;210391;2952709
1122440;628037358521;Sandoz metformin fc 500mg tabs 100's;210391;2952709
1122441;628037358569;Sandoz metformin fc 500mg tabs 500's;210391;2952709
1122442;628037358613;Sandoz metformin fc 850mg tabs 100's;210391;2952709
1122443;628037358651;Sandoz metformin fc 850mg tabs 500's;210391;2952709
1122444;057513053009;Sandoz methylprednisolone acetate 40 10x 1ml;210391;2952709
1122445;057513053108;Sandoz methylprednisolone acetate 40 5x 2ml;210391;2952709
1122446;057513053405;Sandoz methylprednisolone acetate 80 1x 5ml;210391;2952709
1122447;057513053306;Sandoz methylprednisolone acetate 80 5x 1ml;210391;2952709
1122448;057513052002;Sandoz metoclopramide hcl 5mg/ml inj 10x 2ml;210391;2952709
1122449;057513052200;Sandoz metoclopramide hcl 5mg/ml inj 30ml;210391;2952709
1122450;057513052101;Sandoz metoclopramide hcl 5mg/ml inj 5x 10ml;210391;2952709
1122451;057513163906;Sandoz metoprolol sr 100mg tabs 100's;210391;2952709
1122452;057513164002;Sandoz metoprolol sr 200mg tabs 100's;210391;2952709
1122453;628037185103;Sandoz metoprolol-l 50mg tabs 100's;210391;2952709
1122454;057513053702;Sandoz milrinone 1mg/ml inj 10x 10ml;210391;2952709
1122455;628037360753;Sandoz minocycline 100mg caps 100's;210391;2952709
1122456;628037360500;Sandoz minocycline 50mg caps 100's;210391;2952709
1122457;628037198158;Sandoz mirtazapine 15mg tabs 50's;210391;2952709
1122458;628037198202;Sandoz mirtazapine 30mg tabs 100's;210391;2952709
1122459;628037198301;Sandoz mirtazapine fc 30mg tabs 100's;210391;2952709
1063425;057513055300;Sandoz morphine hp 50mg/ml inj 10x 1ml;210391;2952709
1063426;057513055607;Sandoz morphine hp 50mg/ml inj 50ml;210391;2952709
1063465;057513054525;Sandoz morphine so4 15mg/ml inj 10x 1ml;210391;2952709
1063466;057513055102;Sandoz morphine so4 15mg/ml inj 30ml;210391;2952709
1122460;057513057601;Sandoz naloxone 0.4mg/ml inj 10ml;210391;2952709
1122461;057513057502;Sandoz naloxone 0.4mg/ml inj 10x 1ml;210391;2952709
1122462;057513057700;Sandoz naloxone 1mg/ml inj 10x 2ml;210391;2952709
1122463;770617150107;Sandoz nitro pumpspray 0.4mg 200ds;210391;2952709
4645730;5702830139565;Sandoz nordic a/s 3x21 pills gestonette;1;0
1122464;057513122903;Sandoz omeprazole 10mg caps 30's;210391;2952709
1122466;057513123108;Sandoz omeprazole 20mg caps 100's;210391;2952709
1122467;057513123009;Sandoz omeprazole 20mg caps 30's;210391;2952709
1122465;057513123207;Sandoz omeprazole 20mg caps 500's;210391;2952709
1122469;057513129605;Sandoz ondansetron 4mg tabs 10's;210391;2952709
1122468;057513129803;Sandoz ondansetron 4mg tabs 100's;210391;2952709
1122471;057513129704;Sandoz ondansetron 8mg tabs 10's;210391;2952709
1122470;057513129902;Sandoz ondansetron 8mg tabs 100's;210391;2952709
1122472;057513111600;Sandoz ondansetron inj ups 2mg/ml 5x 4ml;210391;2952709
1122473;057513111709;Sandoz ondansetron inj usp 2mg/ml 1x 20ml;210391;2952709
1122474;057513077401;Sandoz opticort Eye/ear soln 8ml;210391;2952709
1122475;057513035005;Sandoz optimyxin Eye/ear drops 10ml;210391;2952709
1122476;057513035104;Sandoz optimyxin Plus Eye/ear soln 10ml;210391;2952709
1122477;628037110112;Sandoz orphenadrine 100mg tabs 100's;210391;2952709
1122478;628037140102;Sandoz oxaprozin 600mg caplets 100's;210391;2952709
1122479;057513107115;Sandoz pamidronate disodium 3mg/ml i 1x 10ml;210391;2952709
1122480;057513107214;Sandoz pamidronate disodium 6mg/ml i 1x 10ml;210391;2952709
1122481;057513107313;Sandoz pamidronate disodium 9mg/ml i 1x 10ml;210391;2952709
1122482;057513124006;Sandoz pantoprazole 20mg tabs 100's;210391;2952709
1122483;057513124105;Sandoz pantoprazole 40mg tabs 100's;210391;2952709
1122484;057513124051;Sandoz pantoprazole 40mg tabs 30's;210391;2952709
1122485;057513124150;Sandoz pantoprazole 40mg tabs 500's;210391;2952709
1122486;057513098604;Sandoz papaverine inj 10x 2ml;210391;2952709
1122487;057513126208;Sandoz paroxetine 10mg tabs 100;210391;2952709
1122488;057513126307;Sandoz paroxetine 20mg tabs 100's;210391;2952709
1122489;6575131263074;Sandoz paroxetine 20mg tabs 100's #2;210391;2952709
1122490;628037126601;Sandoz paroxetine 30mg tabs 100's;210391;2952709
1092068;057513060403;Sandoz penta 3b + c tabs 50's;210391;2952709
1122491;057513060304;Sandoz penta 3b Plus caps 50's;210391;2952709
1122492;057513060229;Sandoz penta 3b tabs 300's;210391;2952709
1092067;057513060205;Sandoz penta 3b tabs 50's;210391;2952709
1122493;057513060601;Sandoz pentamycetin 0.25% ophth soln 10ml;210391;2952709
1122494;057513060908;Sandoz pentamycetin 0.5% ophth soln 10ml;210391;2952709
1122495;057513060502;Sandoz pentamycetin 1% ophth ointment 3.5g;210391;2952709
1122496;057513060700;Sandoz pentamycetin hc Eye/ear ointment 3.5g;210391;2952709
1122497;057513060809;Sandoz pentamycetin hc Eye/ear susp 5ml;210391;2952709
1122498;057513027604;Sandoz pentasone opht/otic soln 7.5ml;210391;2952709
1122499;057513112409;Sandoz phenobarbital inj 120mg/ml 10x 1ml;210391;2952709
1122500;057513112300;Sandoz phenobarbital inj 30mg/ml 10x 1ml;210391;2952709
1122501;057513061202;Sandoz phentolamine mesylate 5mg/ml 10x 1ml;210391;2952709
1122502;057513061714;Sandoz phenylephrine hcl 10mg/ml 10x 1ml;210391;2952709
1122503;057513062001;Sandoz phenytoin sodium 50mg/ml inj 10x 2ml;210391;2952709
1122504;057513114007;Sandoz pindolol 10mg tabs 100's;210391;2952709
1122505;057513114106;Sandoz pindolol 15mg tabs 100's;210391;2952709
1122506;057513113901;Sandoz pindolol 5mg tabs 100's;210391;2952709
1122507;057513124204;Sandoz pioglitazone 15mg tabs 100's;210391;2952709
1122508;057513124303;Sandoz pioglitazone 30mg tabs 100's;210391;2952709
1122509;057513124402;Sandoz pioglitazone 45mg tabs 100's;210391;2952709
1122510;057513061004;Sandoz polytopic Cream 15g;210391;2952709
1122511;057513061103;Sandoz polytopic ointment 15g;210391;2952709
1122512;057513061110;Sandoz polytopic ointment 30g;210391;2952709
1122513;057513132308;Sandoz pramipexole 0.25mg tabs 100's;210391;2952709
1122514;057513132407;Sandoz pramipexole 0.5mg tabs 100's;210391;2952709
1122515;057513132209;Sandoz pramipexole 1.5mg tabs 100's;210391;2952709
1122516;057513132100;Sandoz pramipexole 1mg tabs 100's;210391;2952709
1122517;6280311902062;Sandoz pravastatin 10mg blister tabs 30's;210391;2952709
1122518;628037190107;Sandoz pravastatin 10mg tabs 100's;210391;2952709
1122519;628037190350;Sandoz pravastatin 20mg blister tabs 30's;210391;2952709
1122520;628037190251;Sandoz pravastatin 20mg tabs 100's;210391;2952709
1122521;628037190503;Sandoz pravastatin 40mg blister tabs 30's;210391;2952709
1122522;628037190404;Sandoz pravastatin 40mg tabs 100's;210391;2952709
1122523;057513068508;Sandoz prednisolone acetate 0.12% op 10ml;210391;2952709
1122524;057513068607;Sandoz prednisolone acetate 1% ophth 10ml;210391;2952709
1122525;057513068706;Sandoz prednisolone acetate 1% ophth 5ml;210391;2952709
1122526;057513067808;Sandoz prochlorperazine 10mg supp 10's;210391;2952709
1122527;057513067709;Sandoz prochlorperazine mesylate 5mg 10x 2ml;210391;2952709
1122528;057513062209;Sandoz proctomyxin hc ointment 15g;210391;2952709
1122529;057513062308;Sandoz proctomyxin hc ointment 30g;210391;2952709
1122530;057513062407;Sandoz proctomyxin hc supp 12's;210391;2952709
1122531;057513062506;Sandoz proctomyxin hc supp 24's;210391;2952709
1122532;057513066900;Sandoz promethazine hcl 25mg/ml inj 10x 1ml;210391;2952709
1122533;057513067006;Sandoz promethazine hcl 25mg/ml inj 10x 2ml;210391;2952709
1122534;057513070600;Sandoz protamine sulfate 10mg/ml inj 10x 5ml;210391;2952709
1122535;057513162305;Sandoz quetiapine 100mg tabs 100's;210391;2952709
1122536;057513162701;Sandoz quetiapine 100mg tabs 500's;210391;2952709
1122537;057513162404;Sandoz quetiapine 200mg tabs 100's;210391;2952709
1122538;057513162206;Sandoz quetiapine 25mg tabs 100's;210391;2952709
1122539;057513162602;Sandoz quetiapine 25mg tabs 500's;210391;2952709
1122540;057513162800;Sandoz quetiapine 25mg tabs 60's;210391;2952709
1122541;057513162503;Sandoz quetiapine 300mg tabs 100's;210391;2952709
1122542;057513132551;Sandoz rabeprazole 10mg tabs 100's;210391;2952709
1122543;057513132506;Sandoz rabeprazole 10mg tabs blister 30's;210391;2952709
1122544;057513132650;Sandoz rabeprazole 20mg tabs 100's;210391;2952709
1122545;057513132605;Sandoz rabeprazole 20mg tabs blister 30's;210391;2952709
1122546;057513133107;Sandoz ramipril 1.25mg tabs 100's;210391;2952709
1122547;057513132902;Sandoz ramipril 1.25mg tabs 30's;210391;2952709
1122548;057513133404;Sandoz ramipril 10mg tabs 100's;210391;2952709
1122549;057513133008;Sandoz ramipril 10mg tabs 30's;210391;2952709
1122550;057513133701;Sandoz ramipril 10mg tabs 500's;210391;2952709
1122551;057513133206;Sandoz ramipril 2.5mg tabs 100's;210391;2952709
1122552;057513132704;Sandoz ramipril 2.5mg tabs 30's;210391;2952709
1122553;057513133503;Sandoz ramipril 2.5mg tabs 500's;210391;2952709
1122554;057513133305;Sandoz ramipril 5mg tabs 100's;210391;2952709
1122555;057513132803;Sandoz ramipril 5mg tabs 30's;210391;2952709
1122556;057513133602;Sandoz ramipril 5mg tabs 500's;210391;2952709
1122557;628037115117;Sandoz ranitidine 150mg tabs 100's;210391;2952709
1122558;628037115155;Sandoz ranitidine 150mg tabs 500's;210391;2952709
1122559;628037115063;Sandoz ranitidine 150mg tabs 60's;210391;2952709
1122560;628037115315;Sandoz ranitidine 300mg tabs 100's;210391;2952709
1122561;628037115230;Sandoz ranitidine 300mg tabs 30's;210391;2952709
1122562;057513074011;Sandoz revitonus c-1000 drinkable am 20x 10ml;210391;2952709
1122563;770617975168;Sandoz rhotral 100mg tabs 100's;210391;2952709
1122564;770617975250;Sandoz rhotral 100mg tabs 500's;210391;2952709
1122565;770617975304;Sandoz rhotral 200mg tabs 100's;210391;2952709
1122566;770617975328;Sandoz rhotral 200mg tabs 500's;210391;2952709
1122567;770617975403;Sandoz rhotral 400mg tabs 100's;210391;2952709
1122568;770617975458;Sandoz rhotral 400mg tabs 500's;210391;2952709
1122569;770617978107;Sandoz rhovane 7.5mg tabs 100's;210391;2952709
1122570;770617978206;Sandoz rhovane 7.5mg tabs 500's;210391;2952709
1122571;057513164507;Sandoz risperidone 0.25mg tabs 100's;210391;2952709
1122572;057513164606;Sandoz risperidone 0.5mg bottle 100's;210391;2952709
1122573;057513145605;Sandoz risperidone 1mg tabs 500's;210391;2952709
1122574;057513145650;Sandoz risperidone 1mg tabs 60's;210391;2952709
1122575;057513145704;Sandoz risperidone 2mg tabs 500's;210391;2952709
1122576;057513145759;Sandoz risperidone 2mg tabs 60's;210391;2952709
1122577;057513145803;Sandoz risperidone 3mg tabs 250's;210391;2952709
1122578;057513145858;Sandoz risperidone 3mg tabs 60's;210391;2952709
1122579;057513145902;Sandoz risperidone 4mg tabs 60's;210391;2952709
1122580;057513112508;Sandoz rocuronium br inj 10mg/ml 10x 5ml;210391;2952709
1122581;628037960106;Sandoz salbutamol 5mg/ml resp soln 10ml;210391;2952709
1122582;057513076602;Sandoz salinex drops 30ml;210391;2952709
1122583;057513076817;Sandoz salinex nasal lubricant 30ml;210391;2952709
1122584;057513076916;Sandoz salinex nasal lubricant Gel 30g;210391;2952709
1120382;057513076701;Sandoz salinex nasal Mist 30ml;210391;2952709
1122585;057513076305;Sandoz salinex nasal spray Adult 30ml;210391;2952709
1122586;057513076404;Sandoz salinex nasal spray child 30ml;210391;2952709
1122587;057513077104;Sandoz sennosides 8.6mg tabs 500's;210391;2952709
1122588;628037145305;Sandoz sertraline 100mg capsules 100's;210391;2952709
1122589;628037145107;Sandoz sertraline 25mg capsules 100's;210391;2952709
1122590;628037145206;Sandoz sertraline 50mg capsules 100's;210391;2952709
1122591;628037145251;Sandoz sertraline 50mg capsules 250's;210391;2952709
1122592;628037195256;Sandoz simvastatin 10mg tabs 100's;210391;2952709
1122593;628037195201;Sandoz simvastatin 10mg tabs blister 30's;210391;2952709
1122594;628037195409;Sandoz simvastatin 20mg tabs 100's;210391;2952709
1122595;628037195355;Sandoz simvastatin 20mg tabs blister 30's;210391;2952709
1122596;628037195553;Sandoz simvastatin 40mg tabs 100's;210391;2952709
1122597;628037195508;Sandoz simvastatin 40mg tabs blister 30's;210391;2952709
1122598;628037195652;Sandoz simvastatin 80mg tabs 100's;210391;2952709
1122599;628037195607;Sandoz simvastatin 80mg tabs blister 30's;210391;2952709
1596574;4806510462958;Sandoz simvastatin fc tab 20mg;210391;2952709
1596575;4806510462965;Sandoz simvastatin fc tab 40mg;210391;2952709
1122600;057513012204;Sandoz sodium aurothiomalate 10mg/ml 3x 1ml;210391;2952709
1122219;057513012303;Sandoz sodium aurothiomalate 25mg/ml 3x 1ml;210391;2952709
1122220;057513012402;Sandoz sodium aurothiomalate 50mg/ml 3x 1ml;210391;2952709
1122601;057513078316;Sandoz sodium bicarbonate 500mg tabs 500's;210391;2952709
1122602;057513079504;Sandoz sodium chloride 4mg/ml inj 10x 2ml;210391;2952709
1122603;057513078200;Sandoz sodium chloride 5% ophth soln 15ml;210391;2952709
1122604;057513147104;Sandoz sodium sulamyd sol oph 10% 15;210391;2952709
1122605;628037380867;Sandoz sotalol 160mg tabs 100's;210391;2952709
1122606;628037380812;Sandoz sotalol 80mg tabs 100's;210391;2952709
1122607;628037172509;Sandoz sumatriptan 100mg tabs bliste 6's;210391;2952709
1122608;628037172103;Sandoz sumatriptan 50mg tabs bliste 6's;210391;2952709
1122609;057513126109;Sandoz tamsulosin 0.4mg caps 100's;210391;2952709
1122610;057513114212;Sandoz terbinafine 250mg tabs 100's;210391;2952709
1122611;057513114205;Sandoz terbinafine 250mg tabs 28's;210391;2952709
1122612;628037120104;Sandoz ticlopidine 250mg tabs 100's;210391;2952709
1122613;057513085604;Sandoz timolol maleate 0.25% oph sol 10ml;210391;2952709
1122614;057513085703;Sandoz timolol maleate 0.25% oph sol 15ml;210391;2952709
1122615;057513085505;Sandoz timolol maleate 0.25% oph sol 5ml;210391;2952709
1122616;057513085901;Sandoz timolol maleate 0.5% ophth so 10ml;210391;2952709
1122617;057513086007;Sandoz timolol maleate 0.5% ophth so 15ml;210391;2952709
1122618;057513085802;Sandoz timolol maleate 0.5% ophth so 5ml;210391;2952709
1122619;057513087400;Sandoz tobramycin 0.3% ophth soln 5ml;210391;2952709
1122620;057513086601;Sandoz tobramycin 10mg/ml inj usp 10x 2ml;210391;2952709
1122621;057513086502;Sandoz tobramycin 40mg/ml inj pf usp 10x 2ml;210391;2952709
1122622;057513086700;Sandoz tobramycin 40mg/ml inj usp 10x 2ml;210391;2952709
1122623;057513086809;Sandoz tobramycin 40mg/ml inj usp 1x 30ml;210391;2952709
1122624;628037199209;Sandoz topiramate 100mg tabs 100's;210391;2952709
1122625;628037199308;Sandoz topiramate 200mg tabs 100's;210391;2952709
1122626;628037199100;Sandoz topiramate 25mg tabs 100's;210391;2952709
1122628;057513088001;Sandoz triamcinolone acetonide 10mg/ 5ml;210391;2952709
1122627;057513088117;Sandoz triamcinolone acetonide 40mg/ 1x 1ml;210391;2952709
